timestamp,Current_Phase_Average_Mean,Active_Energy_Delivered_Received,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Global_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Max_Wind_Speed,Air_Pressure,Hail_Accumulation,Pyranometer_1,Temperature_Probe_1,Temperature_Probe_2
2016/4/2 14:35,664.26025390625,154189.0313,428.80355834961,1.7599999904633,35.356666564941,827.65490722656,122.23332977295,0,3.0999999046326,957.78997802734,0,944.37371826172,61.556678771973,64.772911071777
2016/4/2 14:40,659.46209716797,154224.5,425.67202758789,0.99333333969116,35.446666717529,812.99914550781,132.06666564941,0,2.9000000953674,957.66668701172,0,928.81072998047,65.66162109,67.467132568359
2016/4/2 14:45,663.50164794922,154260.2031,428.40267944336,2.3599998950958,35.813335418701,803.77856445312,192.56666564941,0,4.0,957.59997558594,0,920.89562988281,83.901847839355,67.581611633301
2016/4/2 14:50,657.62829589844,154295.5938,424.65872192383,0.87333333492279,35.95333481,792.65179443359,254.06666564941,0,2.2999999523163,957.59997558594,0,909.08532714844,83.2609787,67.413185119629
2016/4/2 14:55,666.33215332031,154331.4688,430.45974731445,3.0233333110809,36.163333892822,778.92346191406,169.26666259766,0,5.8000001907349,957.57666015625,0,895.52691650391,82.795013427734,67.522560119629
2016/4/2 15:00,684.61505126953,154368.3281,442.35711669922,2.9266667366028,36.163333892822,767.66668701172,190.06666564941,0,5.0999999046326,957.57995605469,0,884.33538818359,62.424335479736,65.666046142578
2016/4/2 15:05,697.17297363281,154405.8906,450.78115844727,2.9433333873749,35.810001373291,754.16375732422,230.89999389648,0,5.1999998092651,957.5566406,0,870.68524169922,80.058502197266,64.952674865723
2016/4/2 15:10,704.58612060547,154443.875,455.79000854492,2.2566666603088,35.75,742.22644042969,247.10000610352,0,4.5,957.5,0,857.61315917969,61.372814178467,64.848999023438
2016/4/2 15:15,747.46014404297,154484.1875,483.77459716797,2.6199998855591,35.95333481,727.72583007812,210.80000305176,0,6.3000001907349,957.44665527344,0,842.75073242188,61.77628326,64.809722900391
2016/4/2 15:20,762.33465576172,154525.3281,493.62225341797,1.9900000095367,35.883335113525,714.93023681641,196.06666564941,0,3.9000000953674,957.48333740234,0,828.93682861328,60.698627471924,63.578567504883
2016/4/2 15:25,767.93377685547,154566.7656,497.25823974609,1.7866666316986,35.633335113525,701.14117431641,144.5333405,0,4.5999999046326,957.45336914062,0,813.63287353516,60.787315368652,63.705932617188
2016/4/2 15:40,754.47619628906,154689.1875,488.37670898438,3.0,35.783332824707,654.3300781,171.10000610352,0,5.4000000953674,957.39337158203,0,763.84387207031,62.457386016846,64.133201599121
2016/4/2 15:50,783.03686523438,154772.875,506.83831787109,3.1199998855591,35.54666519,624.51342773438,148.0333405,0,4.1999998092651,957.40002441406,0,732.34448242188,59.112655639648,61.410419464111
2016/4/2 16:00,794.79718017578,154857.9531,514.52038574219,2.1266667842865,35.639999389648,589.25439453125,166.0333405,0,4.5,957.38000488281,0,694.59887695312,59.37739944,61.424545288086
2016/4/2 16:05,814.94372558594,154901.9844,528.27166748047,2.2433333396912,35.770000457764,572.53759765625,126.0,0,4.0,957.40002441406,0,676.74926757812,76.801979064941,60.563354492188
2016/4/2 16:10,823.25299072266,154946.4531,533.71008300781,0.99000000953674,35.693332672119,554.38372802734,154.4666595,0,2.2999999523163,957.32666015625,0,656.72454833984,59.035427093506,60.405284881592
2016/4/2 16:15,819.24743652344,154990.7031,530.94116210938,1.5133333206177,35.836666107178,535.80767822266,131.06666564941,0,2.7999999523163,957.29998779297,0,636.57293701172,59.229305267334,60.482719421387
2016/4/2 16:20,800.32086181641,155033.8594,517.94995117188,2.8866665363312,36.116664886475,519.5566406,276.26666259766,0,4.8000001907349,957.24334716797,0,618.88568115234,58.323135375977,59.701011657715
2016/4/2 16:25,781.23468017578,155075.9688,505.25021362305,3.7799999713898,36.156665802002,503.83901977539,151.0,0,12.5,957.18334960938,0,601.63043212891,56.424560546875,58.216259002686
2016/4/2 16:30,755.75329589844,155116.7188,488.89508056641,2.8866665363312,35.840000152588,483.94473266602,156.0,0,6.9000000953674,957.28332519531,0,579.2988281,73.786155700684,57.159713745117
2016/4/2 16:40,702.05792236328,155193.7813,453.11352539062,2.1199998855591,35.883335113525,445.79843139648,191.23333740234,0,3.7000000476837,957.29998779297,0,536.69665527344,54.047721862793,55.526725769043
2016/4/2 16:45,672.28503417969,155229.9375,433.92736816406,1.9566667079926,35.846668243408,426.05624389648,196.4666595,0,3.7000000476837,957.29998779297,0,514.43176269531,53.871402740479,55.342334747314
2016/4/2 16:50,642.1699219,155264.4844,414.51748657227,2.2266666889191,35.773334503174,406.59176635742,160.16667175293,0,4.9000000953674,957.29998779297,0,493.33139038086,53.638103485107,55.139308929443
2016/4/2 17:00,581.86431884766,155328.5156,374.89682006836,2.6266665458679,35.74333191,368.48187255859,154.4666595,0,5.8000001907349,957.31665039062,0,450.8639832,53.18627167,54.389266967773
2016/4/2 17:05,551.54632568359,155358.0938,354.92965698242,2.3699998855591,35.75,349.6233215,130.69999694824,0,5.0,957.36999511719,0,429.65899658203,52.87903214,53.816242218018
2016/4/2 17:10,520.42706298828,155385.9531,334.40631103516,3.3033332824707,35.689998626709,327.38467407227,156.30000305176,0,5.9000000953674,957.40002441406,0,405.44213867188,52.29471207,53.231079101562
2016/4/2 17:15,489.23770141602,155412.125,313.974884,2.6766667366028,35.473335266113,308.53433227539,159.83332824707,0,4.6999998092651,957.42004394531,0,384.41821289062,51.684188842773,52.5946846
2016/4/2 17:20,456.46942138672,155436.5156,292.71621704102,2.2733333110809,35.473335266113,288.88906860352,173.13333129883,0,4.9000000953674,957.47332763672,0,362.48159790039,51.162227630615,52.040142059326
2016/4/2 17:25,422.4707031,155459.0625,270.60638427734,2.3166666030884,35.400001525879,269.01397705078,160.0,0,3.7000000476837,957.5,0,339.56549072266,50.612453460693,51.501022338867
2016/4/2 17:30,388.97711181641,155479.8125,248.93751525879,2.0899999141693,35.296669006348,249.0396271,179.69999694824,0,4.1999998092651,957.57666015625,0,317.15274047852,50.12011719,50.965774536133
2016/4/2 17:35,354.6076965,155498.7031,226.62049865723,1.8266667127609,35.24666595,229.48567199707,182.60000610352,0,3.2000000476837,957.54333496094,0,294.35952758789,67.968322753906,50.495758056641
2016/4/2 17:40,319.97222900391,155515.7188,204.19044494629,2.4266667366028,35.25666809,210.5714264,162.43333435059,0,3.5999999046326,957.59661865234,0,272.12088012695,122.2931061,50.002635955811
2016/4/2 17:45,286.02038574219,155530.8906,182.22134399414,1.8099999427795,35.200000762939,190.59465026855,166.39999389648,0,3.2999999523163,957.61999511719,0,248.77651977539,94.400398254395,49.402328491211
2016/4/2 17:50,251.08883666992,155544.2031,159.70542907715,2.5266666412354,35.180000305176,170.52842712402,146.10000610352,0,4.3000001907349,957.6933594,0,225.05183410645,48.324058532715,48.918449401855
2016/4/2 17:55,215.98515319824,155555.6406,137.12051391602,1.7400000095367,35.099998474121,151.42175292969,132.13333129883,0,3.4000000953674,957.70001220703,0,202.41729736328,47.874794006348,48.38452911
